,File path,Position,Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Creation time,Time elapsed
986,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000181_RFP_000.tif,Pos1,0.125801626708,,0.150866834091,,0.275792031906,,2017-08-31 08:15:03,21.101388888888888
987,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000181_YFP_000.tif,Pos1,,0.0654957969429,,0.0632432251569,,0.177346339947,2017-08-31 08:15:03,21.101388888888888
990,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000182_RFP_000.tif,Pos1,0.0945412532883,,0.113199088565,,0.193033947969,,2017-08-31 08:20:09,21.18638888888889
991,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000182_YFP_000.tif,Pos1,,0.06392174828649999,,0.062712814494,,0.16939063109400002,2017-08-31 08:20:10,21.186666666666667
994,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000183_RFP_000.tif,Pos1,0.107109795781,,0.132852077225,,0.229525313117,,2017-08-31 08:25:16,21.27166666666667
995,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000183_YFP_000.tif,Pos1,,0.0653619086273,,0.063907948723,,0.168603799431,2017-08-31 08:25:16,21.27166666666667
998,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000184_RFP_000.tif,Pos1,0.127255074307,,0.155376205624,,0.283141215472,,2017-08-31 08:30:22,21.356666666666666
999,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000184_YFP_000.tif,Pos1,,0.06471941637159999,,0.06342010773210001,,0.163297372877,2017-08-31 08:30:23,21.356944444444444
1002,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000185_RFP_000.tif,Pos1,0.107716226873,,0.133760363484,,0.232502437788,,2017-08-31 08:35:28,21.441666666666666
1003,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000185_YFP_000.tif,Pos1,,0.0654525618645,,0.0639669773135,,0.168728201006,2017-08-31 08:35:29,21.441944444444445
1006,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000186_RFP_000.tif,Pos1,0.10760118857300001,,0.136680101403,,0.246612342798,,2017-08-31 08:40:34,21.526666666666667
1007,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000186_YFP_000.tif,Pos1,,0.06468399929759999,,0.0634286081201,,0.163719635474,2017-08-31 08:40:35,21.526944444444446
1010,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000187_RFP_000.tif,Pos1,0.118651077511,,0.150231608574,,0.27007078751499997,,2017-08-31 08:45:40,21.611666666666668
1011,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000187_YFP_000.tif,Pos1,,0.0655072352138,,0.0641193069752,,0.180419007776,2017-08-31 08:45:41,21.611944444444443
1014,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000188_RFP_000.tif,Pos1,0.122425979563,,0.153044510095,,0.276726463766,,2017-08-31 08:50:47,21.696944444444444
1015,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000188_YFP_000.tif,Pos1,,0.0655835768977,,0.06419384623390001,,0.168976936583,2017-08-31 08:50:48,21.697222222222223
1018,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000189_RFP_000.tif,Pos1,0.08920728631310001,,0.108053076464,,0.184326131674,,2017-08-31 08:55:53,21.781944444444445
1019,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000189_YFP_000.tif,Pos1,,0.0646571450349,,0.0635366409393,,0.163321496376,2017-08-31 08:55:54,21.782222222222224
1022,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000190_YFP_000.tif,Pos1,,0.0643959189882,,0.0633574216041,,0.160238621276,2017-08-31 09:01:00,21.86722222222222
1023,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000190_RFP_000.tif,Pos1,0.122673787796,,0.154234568508,,0.287886299373,,2017-08-31 09:01:00,21.86722222222222
1026,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000191_YFP_000.tif,Pos1,,0.0639770120639,,0.0636163278432,,0.163196621791,2017-08-31 09:06:06,21.952222222222222
1027,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000191_RFP_000.tif,Pos1,0.12949061931199998,,0.155151875722,,0.290751303477,,2017-08-31 09:06:06,21.952222222222222
1030,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000192_YFP_000.tif,Pos1,,0.0639793351056,,0.0636397631758,,0.162566032167,2017-08-31 09:11:12,22.037222222222223
1031,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000192_RFP_000.tif,Pos1,0.11135324216600001,,0.139982257021,,0.25701607814599997,,2017-08-31 09:11:12,22.037222222222223
1034,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000193_RFP_000.tif,Pos1,0.106564486379,,0.13920380174799998,,0.24977813072500002,,2017-08-31 09:16:18,22.122222222222224
1035,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000193_YFP_000.tif,Pos1,,0.0651518584436,,0.0639843844825,,0.174764848016,2017-08-31 09:16:19,22.1225
1038,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000194_RFP_000.tif,Pos1,0.106012925789,,0.135271196412,,0.245409931124,,2017-08-31 09:21:24,22.20722222222222
1039,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000194_YFP_000.tif,Pos1,,0.0644606103567,,0.0641227613161,,0.166649052683,2017-08-31 09:21:25,22.2075
1042,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000195_RFP_000.tif,Pos1,0.104153990163,,0.136721978087,,0.24209314827199999,,2017-08-31 09:26:30,22.29222222222222
1043,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000195_YFP_000.tif,Pos1,,0.06506887855639999,,0.0639745157748,,0.169058226694,2017-08-31 09:26:31,22.2925
1046,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000196_RFP_000.tif,Pos1,0.107627543909,,0.136386168649,,0.250766029904,,2017-08-31 09:31:36,22.377222222222223
1047,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000196_YFP_000.tif,Pos1,,0.064002454902,,0.0632040922025,,0.173003988519,2017-08-31 09:31:37,22.3775
1050,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000197_RFP_000.tif,Pos1,0.115093488923,,0.15470144710300002,,0.282198542409,,2017-08-31 09:36:43,22.4625
1051,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000197_YFP_000.tif,Pos1,,0.0651264383684,,0.06409594648559999,,0.16914877428300001,2017-08-31 09:36:43,22.4625
1054,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000198_RFP_000.tif,Pos1,0.11894486145199999,,0.159388584496,,0.294377553567,,2017-08-31 09:41:49,22.5475
1055,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000198_YFP_000.tif,Pos1,,0.0650211640165,,0.0640345447284,,0.180058243345,2017-08-31 09:41:49,22.5475
1058,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000199_RFP_000.tif,Pos1,0.124302821754,,0.164427008454,,0.304406213658,,2017-08-31 09:46:55,22.6325
1059,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000199_YFP_000.tif,Pos1,,0.06502345018450001,,0.0641000648962,,0.167649873828,2017-08-31 09:46:56,22.63277777777778
1062,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000000_RFP_000.tif,Pos1,0.112714035402,,0.139669261614,,0.26626737635200004,,2017-08-31 11:08:54,23.99888888888889
1063,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000000_YFP_000.tif,Pos1,,0.0635314674072,,0.06911731547389999,,0.170240133824,2017-08-31 11:08:55,23.999166666666667
1066,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000001_YFP_000.tif,Pos1,,0.0647620696243,,0.0660552863285,,0.174318996197,2017-08-31 11:14:01,24.08416666666667
1067,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000001_RFP_000.tif,Pos1,0.10765566806,,0.133797544909,,0.251070811622,,2017-08-31 11:14:01,24.08416666666667
1070,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000002_RFP_000.tif,Pos1,0.08936286573249999,,0.116519158506,,0.204976722384,,2017-08-31 11:19:07,24.169166666666666
1071,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000002_YFP_000.tif,Pos1,,0.0648251804155,,0.0722612793143,,0.178414007654,2017-08-31 11:19:08,24.169444444444444
1074,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000003_RFP_000.tif,Pos1,0.0803721148552,,0.107456608657,,0.17960840596,,2017-08-31 11:24:14,24.254444444444445
1075,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000003_YFP_000.tif,Pos1,,0.0638896949018,,0.07060950602089999,,0.17762712070999997,2017-08-31 11:24:14,24.254444444444445
1078,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000004_RFP_000.tif,Pos1,0.12244043694000001,,0.158713637399,,0.302265599926,,2017-08-31 11:29:20,24.339444444444446
1079,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000004_YFP_000.tif,Pos1,,0.06487934784919999,,0.0706015076541,,0.178413702954,2017-08-31 11:29:20,24.339444444444446
1082,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000005_RFP_000.tif,Pos1,0.0878793488074,,0.10491835821699999,,0.18516043885000003,,2017-08-31 11:34:26,24.424444444444443
1083,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000005_YFP_000.tif,Pos1,,0.0648149339289,,0.0651444875699,,0.175050046924,2017-08-31 11:34:26,24.424444444444443
1086,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000006_RFP_000.tif,Pos1,0.123180685819,,0.158443969144,,0.30318150522500004,,2017-08-31 11:39:32,24.509444444444444
1087,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000006_YFP_000.tif,Pos1,,0.064089437086,,0.0659998377596,,0.178174513699,2017-08-31 11:39:33,24.509722222222223
1090,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000007_YFP_000.tif,Pos1,,0.06484373645359999,,0.07313345844269999,,0.188431771646,2017-08-31 11:44:39,24.594722222222224
1091,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000007_RFP_000.tif,Pos1,0.106432287379,,0.145325742207,,0.270823967419,,2017-08-31 11:44:39,24.594722222222224
1094,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000008_RFP_000.tif,Pos1,0.117853992248,,0.152599307707,,0.30141662035300004,,2017-08-31 11:49:45,24.67972222222222
1095,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000008_YFP_000.tif,Pos1,,0.0642597157741,,0.0723687915795,,0.177009951492,2017-08-31 11:49:46,24.68
1098,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000009_RFP_000.tif,Pos1,0.11926786114,,0.160997174353,,0.31177425226100003,,2017-08-31 11:54:52,24.765
1099,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000009_YFP_000.tif,Pos1,,0.0644373434032,,0.08015244572039999,,0.18090500377799998,2017-08-31 11:54:53,24.76527777777778
1102,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000010_YFP_000.tif,Pos1,,0.0644773731187,,0.074208182868,,0.180112403715,2017-08-31 11:59:59,24.850277777777777
1103,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000010_RFP_000.tif,Pos1,0.117605429514,,0.162057475519,,0.310340161159,,2017-08-31 11:59:59,24.850277777777777
1106,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000011_YFP_000.tif,Pos1,,0.0643485126556,,0.06701206195090001,,0.177368125975,2017-08-31 12:05:05,24.935277777777777
1107,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000011_RFP_000.tif,Pos1,0.11994850413699999,,0.162657435125,,0.314949075975,,2017-08-31 12:05:05,24.935277777777777
1110,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000012_RFP_000.tif,Pos1,0.11496498815199999,,0.144169334846,,0.297541749854,,2017-08-31 12:10:11,25.02027777777778
1111,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000012_YFP_000.tif,Pos1,,0.0641710882231,,0.0737306681298,,0.179075663027,2017-08-31 12:10:12,25.020555555555557
1114,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000013_YFP_000.tif,Pos1,,0.0643760796509,,0.0796531830447,,0.18711638309300002,2017-08-31 12:15:18,25.105555555555554
1115,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000013_RFP_000.tif,Pos1,0.120362976366,,0.148758485371,,0.312380934892,,2017-08-31 12:15:18,25.105555555555554
1118,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000014_RFP_000.tif,Pos1,0.0981414759746,,0.119683958652,,0.235697658846,,2017-08-31 12:20:24,25.190555555555555
1119,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000014_YFP_000.tif,Pos1,,0.0639113691978,,0.07922039721389999,,0.177761036223,2017-08-31 12:20:25,25.190833333333334
1122,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000015_RFP_000.tif,Pos1,0.09326457302039999,,0.117980210339,,0.223070673272,,2017-08-31 12:25:30,25.275555555555556
1123,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000015_YFP_000.tif,Pos1,,0.0646592340087,,0.07587112708930001,,0.18093021767700002,2017-08-31 12:25:31,25.275833333333335
1126,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000016_RFP_000.tif,Pos1,0.11538979203500001,,0.143371978423,,0.298242534113,,2017-08-31 12:30:37,25.360833333333332
1127,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000016_YFP_000.tif,Pos1,,0.0638709669554,,0.0743530331318,,0.177012465264,2017-08-31 12:30:37,25.360833333333332
1130,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000017_RFP_000.tif,Pos1,0.10926521109099999,,0.141639394894,,0.28333203538,,2017-08-31 12:35:43,25.445833333333333
1131,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000017_YFP_000.tif,Pos1,,0.0645662038663,,0.07580803716960001,,0.17955952613099999,2017-08-31 12:35:44,25.44611111111111
1134,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000018_RFP_000.tif,Pos1,0.108757753967,,0.142382915746,,0.284377846648,,2017-08-31 12:40:50,25.531111111111112
1135,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000018_YFP_000.tif,Pos1,,0.0650755498227,,0.0802809569667,,0.183952533883,2017-08-31 12:40:50,25.531111111111112
1138,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000019_RFP_000.tif,Pos1,0.0950032257276,,0.114954946265,,0.22470380849100002,,2017-08-31 12:45:56,25.61611111111111
1139,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000019_YFP_000.tif,Pos1,,0.0637401761253,,0.0779946195473,,0.173961888163,2017-08-31 12:45:57,25.61638888888889
1142,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000020_RFP_000.tif,Pos1,0.11720800250600001,,0.146312580532,,0.306256622513,,2017-08-31 12:51:02,25.70111111111111
1143,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000020_YFP_000.tif,Pos1,,0.0640310858172,,0.0799373274347,,0.17694413635899997,2017-08-31 12:51:03,25.70138888888889
1146,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000021_RFP_000.tif,Pos1,0.122962935329,,0.15412626049,,0.32510427138799997,,2017-08-31 12:56:09,25.78638888888889
1147,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000021_YFP_000.tif,Pos1,,0.06435934980359999,,0.079161911868,,0.19202229441100002,2017-08-31 12:56:09,25.78638888888889
1150,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000022_RFP_000.tif,Pos1,0.12321246288599999,,0.153951958612,,0.326222834424,,2017-08-31 13:01:15,25.871388888888887
1151,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000022_YFP_000.tif,Pos1,,0.06442166340469999,,0.07924162466950001,,0.192594795051,2017-08-31 13:01:16,25.871666666666666
1154,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000023_RFP_000.tif,Pos1,0.122470995788,,0.159829807325,,0.32959054435,,2017-08-31 13:06:22,25.956666666666667
1155,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000023_YFP_000.tif,Pos1,,0.06498082637590001,,0.08024674823410001,,0.195641816066,2017-08-31 13:06:22,25.956666666666667
1158,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000024_YFP_000.tif,Pos1,,0.0648038422025,,0.0783108689387,,0.19138478231199998,2017-08-31 13:11:29,26.041944444444443
1159,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000024_RFP_000.tif,Pos1,0.12310420161499999,,0.161268028279,,0.332115727597,,2017-08-31 13:11:29,26.041944444444443
1162,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000025_RFP_000.tif,Pos1,0.102972107587,,0.127238859134,,0.257282809609,,2017-08-31 13:16:35,26.126944444444444
1163,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000025_YFP_000.tif,Pos1,,0.0647178900723,,0.0811880333835,,0.194955284632,2017-08-31 13:16:35,26.126944444444444
1166,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000026_RFP_000.tif,Pos1,0.10098223888,,0.12968719763599998,,0.254485904225,,2017-08-31 13:21:40,26.211666666666666
1167,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000026_YFP_000.tif,Pos1,,0.0649295192533,,0.080108138322,,0.19484577335099998,2017-08-31 13:21:41,26.211944444444445
1170,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000027_RFP_000.tif,Pos1,0.110690456863,,0.138771249563,,0.287223535908,,2017-08-31 13:26:46,26.296666666666667
1171,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000027_YFP_000.tif,Pos1,,0.0639005091853,,0.081427859877,,0.19425954034499998,2017-08-31 13:26:47,26.296944444444446
1174,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000028_RFP_000.tif,Pos1,0.11392518949100001,,0.143043212706,,0.29910054773600003,,2017-08-31 13:31:52,26.381666666666668
1175,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000028_YFP_000.tif,Pos1,,0.0638011993311,,0.0796164684712,,0.19367565400800002,2017-08-31 13:31:53,26.381944444444443
1178,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000029_RFP_000.tif,Pos1,0.109378296481,,0.14307949640599998,,0.288727170768,,2017-08-31 13:36:59,26.466944444444444
1179,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000029_YFP_000.tif,Pos1,,0.0644660730331,,0.0806608029887,,0.196250559724,2017-08-31 13:36:59,26.466944444444444
1182,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000030_RFP_000.tif,Pos1,0.117504123014,,0.158829866913,,0.328552771544,,2017-08-31 13:42:05,26.551944444444445
1183,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000030_YFP_000.tif,Pos1,,0.06377964007590001,,0.07949060615289999,,0.187511038042,2017-08-31 13:42:06,26.552222222222223
1186,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000031_RFP_000.tif,Pos1,0.118735961814,,0.148422086802,,0.31494302869199997,,2017-08-31 13:47:11,26.636944444444445
1187,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000031_YFP_000.tif,Pos1,,0.0629255378894,,0.0778256735893,,0.181824882075,2017-08-31 13:47:12,26.63722222222222
1190,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000032_YFP_000.tif,Pos1,,0.0629551779653,,0.0778982864652,,0.18140456735,2017-08-31 13:52:18,26.72222222222222
1191,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000032_RFP_000.tif,Pos1,0.10004495274900001,,0.123113137,,0.246617098118,,2017-08-31 13:52:18,26.72222222222222
1194,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000033_RFP_000.tif,Pos1,0.1010438268,,0.124321487443,,0.250682310546,,2017-08-31 13:57:24,26.807222222222222
1195,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000033_YFP_000.tif,Pos1,,0.06372837834459999,,0.0793561916515,,0.190720935358,2017-08-31 13:57:25,26.8075
1198,/home/jmp/data/20170829_circuit/Stereoscope/combo/d2 11am - d2 10pm/Pos1/img_000000034_RFP_000.tif,Pos1,0.12110058416899999,,0.159610445812,,0.311770964734,,2017-08-31 14:02:31,26.8925
